"","iso3c","country","region","income","year","population","overall_score","data_use_score","data_services_score","data_products_score","data_sources_score","data_infrastructure_score"
"3607","MOZ","Mozambique","Sub-Saharan Africa","Low income",2007,21280513,NA,30,NA,57.46875,NA,NA
"3608","MMR","Myanmar","East Asia & Pacific","Lower middle income",2007,48445647,NA,20,NA,55.10625,NA,NA
"3609","NAM","Namibia","Sub-Saharan Africa","Upper middle income",2007,2011492,NA,20,NA,50.04375,NA,NA
"3610","NRU","Nauru","East Asia & Pacific","High income",2007,10267,NA,20,NA,34.7375,NA,NA
"3611","NPL","Nepal","South Asia","Lower middle income",2007,26713655,NA,30,NA,59.89375,NA,NA
"3612","NLD","Netherlands","Europe & Central Asia","High income",2007,16381696,NA,40,NA,44.38125,NA,NA
"3613","NCL","New Caledonia","East Asia & Pacific","High income",2007,239250,NA,0,NA,16.9125,NA,NA
"3614","NZL","New Zealand","East Asia & Pacific","High income",2007,4223800,NA,40,NA,52.21875,NA,NA
"3615","NIC","Nicaragua","Latin America & Caribbean","Lower middle income",2007,5607453,NA,40,NA,67.975,NA,NA
"3616","NER","Niger","Sub-Saharan Africa","Low income",2007,14897873,NA,20,NA,62.025,NA,NA
"3617","NGA","Nigeria","Sub-Saharan Africa","Lower middle income",2007,148294028,NA,20,NA,50.29375,NA,NA
"3618","MKD","North Macedonia","Europe & Central Asia","Upper middle income",2007,1982933,NA,40,NA,47.74375,NA,NA
"3619","MNP","Northern Mariana Islands","East Asia & Pacific","High income",2007,63050,NA,0,NA,9.8,NA,NA
"3620","NOR","Norway","Europe & Central Asia","High income",2007,4709153,NA,40,NA,46.2375,NA,NA
"3621","OMN","Oman","Middle East & North Africa","High income",2007,2605700,NA,20,NA,42.89375,NA,NA
"3622","PAK","Pakistan","South Asia","Lower middle income",2007,181924521,NA,40,NA,66.79375,NA,NA
"3623","PLW","Palau","East Asia & Pacific","High income",2007,19366,NA,20,NA,34.5625,NA,NA
"3624","PAN","Panama","Latin America & Caribbean","High income",2007,3431614,NA,40,NA,62.40625,NA,NA
"3625","PNG","Papua New Guinea","East Asia & Pacific","Lower middle income",2007,6921066,NA,20,NA,52.74375,NA,NA
"3626","PRY","Paraguay","Latin America & Caribbean","Upper middle income",2007,5590145,NA,40,NA,69.95,NA,NA
"3627","PER","Peru","Latin America & Caribbean","Upper middle income",2007,28600387,NA,40,NA,70.61875,NA,NA
"3628","PHL","Philippines","East Asia & Pacific","Lower middle income",2007,89561377,NA,40,NA,67.4,NA,NA
"3629","POL","Poland","Europe & Central Asia","High income",2007,38120560,NA,40,NA,43.7375,NA,NA
"3630","PRT","Portugal","Europe & Central Asia","High income",2007,10542964,NA,40,NA,44.7875,NA,NA
"3631","PRI","Puerto Rico","Latin America & Caribbean","High income",2007,3782995,NA,0,NA,19.84375,NA,NA
"3632","QAT","Qatar","Middle East & North Africa","High income",2007,1231893,NA,20,NA,36.40625,NA,NA
"3633","ROU","Romania","Europe & Central Asia","High income",2007,20882982,NA,40,NA,51.33125,NA,NA
"3634","RUS","Russian Federation","Europe & Central Asia","High income",2007,142805114,NA,40,NA,38.69375,NA,NA
"3635","RWA","Rwanda","Sub-Saharan Africa","Low income",2007,9523168,NA,30,NA,45.025,NA,NA
"3636","WSM","Samoa","East Asia & Pacific","Lower middle income",2007,190478,NA,20,NA,49.325,NA,NA
"3637","SMR","San Marino","Europe & Central Asia","High income",2007,30372,NA,0,NA,15.59375,NA,NA
"3638","STP","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2007,169845,NA,20,NA,45.63125,NA,NA
"3639","SAU","Saudi Arabia","Middle East & North Africa","High income",2007,26400068,NA,20,NA,43.3375,NA,NA
"3640","SEN","Senegal","Sub-Saharan Africa","Lower middle income",2007,11563869,NA,20,NA,63.13125,NA,NA
"3641","SRB","Serbia","Europe & Central Asia","Upper middle income",2007,7381579,NA,40,NA,59.7375,NA,NA
"3642","SYC","Seychelles","Sub-Saharan Africa","High income",2007,85033,NA,0,NA,54.975,NA,NA
"3643","SLE","Sierra Leone","Sub-Saharan Africa","Low income",2007,5939163,NA,20,NA,55.33125,NA,NA
"3644","SGP","Singapore","East Asia & Pacific","High income",2007,4588599,NA,40,NA,36.625,NA,NA
"3645","SXM","Sint Maarten (Dutch part)","Latin America & Caribbean","High income",2007,33811,NA,0,NA,6.5625,NA,NA
"3646","SVK","Slovak Republic","Europe & Central Asia","High income",2007,5374622,NA,40,NA,41.44375,NA,NA
"3647","SVN","Slovenia","Europe & Central Asia","High income",2007,2018122,NA,40,NA,53.25625,NA,NA
"3648","SLB","Solomon Islands","East Asia & Pacific","Lower middle income",2007,504619,NA,20,NA,54.5125,NA,NA
"3649","SOM","Somalia","Sub-Saharan Africa","Low income",2007,11118092,NA,20,NA,37.63125,NA,NA
"3650","ZAF","South Africa","Sub-Saharan Africa","Upper middle income",2007,49996094,NA,20,NA,59.01875,NA,NA
"3651","SSD","South Sudan","Sub-Saharan Africa","Low income",2007,8417823,NA,20,NA,19.11875,NA,NA
"3652","ESP","Spain","Europe & Central Asia","High income",2007,45226803,NA,40,NA,54.50625,NA,NA
"3653","LKA","Sri Lanka","South Asia","Lower middle income",2007,20078655,NA,40,NA,68.4,NA,NA
"3654","KNA","St. Kitts and Nevis","Latin America & Caribbean","High income",2007,47015,NA,0,NA,41.83125,NA,NA
"3655","LCA","St. Lucia","Latin America & Caribbean","Upper middle income",2007,167518,NA,20,NA,56.4125,NA,NA
"3656","MAF","St. Martin (French part)","Latin America & Caribbean","High income",2007,34887,NA,0,NA,5.41875,NA,NA
"3657","VCT","St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income",2007,110824,NA,20,NA,53.5375,NA,NA
"3658","SDN","Sudan","Sub-Saharan Africa","Low income",2007,31191163,NA,20,NA,49.7625,NA,NA
"3659","SUR","Suriname","Latin America & Caribbean","Upper middle income",2007,527946,NA,20,NA,42.95625,NA,NA
"3660","SWE","Sweden","Europe & Central Asia","High income",2007,9148092,NA,40,NA,53.85625,NA,NA
"3661","CHE","Switzerland","Europe & Central Asia","High income",2007,7551117,NA,40,NA,57.825,NA,NA
"3662","SYR","Syrian Arab Republic","Middle East & North Africa","Low income",2007,20703005,NA,30,NA,62.625,NA,NA
"3663","TJK","Tajikistan","Europe & Central Asia","Lower middle income",2007,7188391,NA,40,NA,47.175,NA,NA
"3664","TZA","Tanzania","Sub-Saharan Africa","Lower middle income",2007,41716497,NA,30,NA,64.2125,NA,NA
"3665","THA","Thailand","East Asia & Pacific","Upper middle income",2007,66826754,NA,40,NA,55.1125,NA,NA
"3666","TLS","Timor-Leste","East Asia & Pacific","Lower middle income",2007,1019362,NA,30,NA,52.4375,NA,NA
"3667","TGO","Togo","Sub-Saharan Africa","Low income",2007,6047537,NA,20,NA,62.45625,NA,NA
"3668","TON","Tonga","East Asia & Pacific","Upper middle income",2007,106638,NA,20,NA,46.43125,NA,NA
"3669","TTO","Trinidad and Tobago","Latin America & Caribbean","High income",2007,1384861,NA,20,NA,57.1875,NA,NA
"3670","TUN","Tunisia","Middle East & North Africa","Lower middle income",2007,10580395,NA,30,NA,68.475,NA,NA
"3671","TUR","Turkiye","Europe & Central Asia","Upper middle income",2007,70158112,NA,40,NA,70.24375,NA,NA
"3672","TKM","Turkmenistan","Europe & Central Asia","Upper middle income",2007,5024894,NA,20,NA,40.7125,NA,NA
"3673","TCA","Turks and Caicos Islands","Latin America & Caribbean","High income",2007,26268,NA,0,NA,14.7125,NA,NA
"3674","TUV","Tuvalu","East Asia & Pacific","Upper middle income",2007,10149,NA,20,NA,36.94375,NA,NA
"3675","UGA","Uganda","Sub-Saharan Africa","Low income",2007,29629804,NA,40,NA,63.725,NA,NA
"3676","UKR","Ukraine","Europe & Central Asia","Upper middle income",2007,46509355,NA,40,NA,62.9125,NA,NA
"3677","ARE","United Arab Emirates","Middle East & North Africa","High income",2007,5872624,NA,20,NA,29.4625,NA,NA
"3678","GBR","United Kingdom","Europe & Central Asia","High income",2007,61322463,NA,40,NA,51.75,NA,NA
"3679","USA","United States","North America","High income",2007,301231207,NA,40,NA,46.26875,NA,NA
"3680","URY","Uruguay","Latin America & Caribbean","High income",2007,3328651,NA,40,NA,65.91875,NA,NA
"3681","UZB","Uzbekistan","Europe & Central Asia","Lower middle income",2007,26868000,NA,40,NA,44.41875,NA,NA
"3682","VUT","Vanuatu","East Asia & Pacific","Lower middle income",2007,228345,NA,20,NA,50.4125,NA,NA
"3683","VEN","Venezuela, RB","Latin America & Caribbean","Not classified",2007,27525097,NA,40,NA,63.55625,NA,NA
"3684","VNM","Viet Nam","East Asia & Pacific","Lower middle income",2007,84762269,NA,40,NA,61.6625,NA,NA
"3685","VIR","Virgin Islands (U.S.)","Latin America & Caribbean","High income",2007,108337,NA,0,NA,10.59375,NA,NA
"3686","PSE","West Bank and Gaza","Middle East & North Africa","Lower middle income",2007,3494496,NA,40,NA,54.4,NA,NA
"3687","YEM","Yemen, Rep.","Middle East & North Africa","Low income",2007,22641538,NA,20,NA,56.58125,NA,NA
"3688","ZMB","Zambia","Sub-Saharan Africa","Lower middle income",2007,12402073,NA,40,NA,61.0625,NA,NA
"3689","ZWE","Zimbabwe","Sub-Saharan Africa","Lower middle income",2007,12450568,NA,20,NA,47.06875,NA,NA
"3690","AFG","Afghanistan","South Asia","Low income",2006,25442944,NA,20,NA,45.80625,NA,NA
"3691","ALB","Albania","Europe & Central Asia","Upper middle income",2006,2992547,NA,40,NA,64.8375,NA,NA
"3692","DZA","Algeria","Middle East & North Africa","Upper middle income",2006,33435080,NA,20,NA,57.08125,NA,NA
"3693","ASM","American Samoa","East Asia & Pacific","High income",2006,56837,NA,0,NA,16.43125,NA,NA
"3694","AND","Andorra","Europe & Central Asia","High income",2006,80221,NA,20,NA,21.23125,NA,NA
"3695","AGO","Angola","Sub-Saharan Africa","Lower middle income",2006,20162340,NA,20,NA,59.74375,NA,NA
"3696","ATG","Antigua and Barbuda","Latin America & Caribbean","High income",2006,80895,NA,20,NA,46.1875,NA,NA
"3697","ARG","Argentina","Latin America & Caribbean","Upper middle income",2006,39476851,NA,40,NA,77.675,NA,NA
"3698","ARM","Armenia","Europe & Central Asia","Upper middle income",2006,3026486,NA,40,NA,60.075,NA,NA
"3699","ABW","Aruba","Latin America & Caribbean","High income",2006,95606,NA,0,NA,19.03125,NA,NA
"3700","AUS","Australia","East Asia & Pacific","High income",2006,20450966,NA,40,NA,52.275,NA,NA
"3701","AUT","Austria","Europe & Central Asia","High income",2006,8268641,NA,40,NA,60.31875,NA,NA
"3702","AZE","Azerbaijan","Europe & Central Asia","Upper middle income",2006,8484550,NA,40,NA,62.08125,NA,NA
"3703","BHS","Bahamas, The","Latin America & Caribbean","High income",2006,352664,NA,20,NA,34.9875,NA,NA
"3704","BHR","Bahrain","Middle East & North Africa","High income",2006,970981,NA,20,NA,43.375,NA,NA
"3705","BGD","Bangladesh","South Asia","Lower middle income",2006,142628831,NA,30,NA,59.79375,NA,NA
"3706","BRB","Barbados","Latin America & Caribbean","High income",2006,270425,NA,20,NA,60.4875,NA,NA
"3707","BLR","Belarus","Europe & Central Asia","Upper middle income",2006,9604924,NA,40,NA,54.20625,NA,NA
"3708","BEL","Belgium","Europe & Central Asia","High income",2006,10547958,NA,40,NA,51.89375,NA,NA
"3709","BLZ","Belize","Latin America & Caribbean","Upper middle income",2006,288729,NA,20,NA,58.86875,NA,NA
"3710","BEN","Benin","Sub-Saharan Africa","Lower middle income",2006,8402631,NA,20,NA,51.05625,NA,NA
"3711","BMU","Bermuda","North America","High income",2006,64523,NA,0,NA,15.3875,NA,NA
"3712","BTN","Bhutan","South Asia","Lower middle income",2006,673260,NA,20,NA,61.4625,NA,NA
"3713","BOL","Bolivia","Latin America & Caribbean","Lower middle income",2006,9542663,NA,40,NA,71.56875,NA,NA
"3714","BIH","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income",2006,4058086,NA,40,NA,58.5625,NA,NA
"3715","BWA","Botswana","Sub-Saharan Africa","Upper middle income",2006,1928704,NA,20,NA,53.94375,NA,NA
"3716","BRA","Brazil","Latin America & Caribbean","Upper middle income",2006,188820682,NA,40,NA,74.59375,NA,NA
"3717","VGB","British Virgin Islands","Latin America & Caribbean","High income",2006,24323,NA,0,NA,18.76875,NA,NA
"3718","BRN","Brunei Darussalam","East Asia & Pacific","High income",2006,372808,NA,20,NA,34.65625,NA,NA
"3719","BGR","Bulgaria","Europe & Central Asia","High income",2006,7601022,NA,30,NA,58.23125,NA,NA
"3720","BFA","Burkina Faso","Sub-Saharan Africa","Low income",2006,14316242,NA,30,NA,62.9375,NA,NA
"3721","BDI","Burundi","Sub-Saharan Africa","Low income",2006,7658190,NA,30,NA,49.5,NA,NA
"3722","CPV","Cabo Verde","Sub-Saharan Africa","Lower middle income",2006,498884,NA,20,NA,50.10625,NA,NA
"3723","KHM","Cambodia","East Asia & Pacific","Lower middle income",2006,13477779,NA,20,NA,67.025,NA,NA
"3724","CMR","Cameroon","Sub-Saharan Africa","Lower middle income",2006,17751333,NA,20,NA,61.5125,NA,NA
"3725","CAN","Canada","North America","High income",2006,32571193,NA,40,NA,49.00625,NA,NA
"3726","CYM","Cayman Islands","Latin America & Caribbean","High income",2006,48177,NA,0,NA,17.15,NA,NA
"3727","CAF","Central African Republic","Sub-Saharan Africa","Low income",2006,4294352,NA,20,NA,43.75,NA,NA
"3728","TCD","Chad","Sub-Saharan Africa","Low income",2006,10365614,NA,20,NA,40.26875,NA,NA
"3729","CHI","Channel Islands","Europe & Central Asia","High income",2006,151985,NA,0,NA,NA,NA,NA
"3730","CHL","Chile","Latin America & Caribbean","High income",2006,16334575,NA,30,NA,68.94375,NA,NA
"3731","CHN","China","East Asia & Pacific","Upper middle income",2006,1311020000,NA,40,NA,47.45,NA,NA
"3732","COL","Colombia","Latin America & Caribbean","Upper middle income",2006,42772910,NA,40,NA,69.08125,NA,NA
"3733","COM","Comoros","Sub-Saharan Africa","Lower middle income",2006,604658,NA,0,NA,53.38125,NA,NA
"3734","COD","Congo, Dem. Rep.","Sub-Saharan Africa","Low income",2006,58381630,NA,20,NA,48.6875,NA,NA
"3735","COG","Congo, Rep.","Sub-Saharan Africa","Lower middle income",2006,3813323,NA,20,NA,51.2625,NA,NA
"3736","CRI","Costa Rica","Latin America & Caribbean","Upper middle income",2006,4378172,NA,40,NA,68.675,NA,NA
"3737","CIV","Cote d'Ivoire","Sub-Saharan Africa","Lower middle income",2006,19394057,NA,30,NA,59.64375,NA,NA
"3738","HRV","Croatia","Europe & Central Asia","High income",2006,4311159,NA,30,NA,50.43125,NA,NA
"3739","CUB","Cuba","Latin America & Caribbean","Upper middle income",2006,11260630,NA,20,NA,46.4875,NA,NA
"3740","CUW","Curacao","Latin America & Caribbean","High income",2006,141239,NA,0,NA,14.6,NA,NA
"3741","CYP","Cyprus","Europe & Central Asia","High income",2006,1055438,NA,40,NA,52.225,NA,NA
"3742","CZE","Czechia","Europe & Central Asia","High income",2006,10238905,NA,40,NA,43.475,NA,NA
"3743","DNK","Denmark","Europe & Central Asia","High income",2006,5437272,NA,40,NA,44.36875,NA,NA
"3744","DJI","Djibouti","Middle East & North Africa","Lower middle income",2006,846947,NA,20,NA,50.2125,NA,NA
"3745","DMA","Dominica","Latin America & Caribbean","Upper middle income",2006,68742,NA,0,NA,39.13125,NA,NA
"3746","DOM","Dominican Republic","Latin America & Caribbean","Upper middle income",2006,9284168,NA,40,NA,56.13125,NA,NA
"3747","ECU","Ecuador","Latin America & Caribbean","Upper middle income",2006,14009061,NA,40,NA,74.65,NA,NA
"3748","EGY","Egypt, Arab Rep.","Middle East & North Africa","Lower middle income",2006,80629670,NA,20,NA,66.5625,NA,NA
"3749","SLV","El Salvador","Latin America & Caribbean","Upper middle income",2006,6034436,NA,40,NA,68.71875,NA,NA
"3750","GNQ","Equatorial Guinea","Sub-Saharan Africa","Upper middle income",2006,905418,NA,20,NA,39.7875,NA,NA
"3751","ERI","Eritrea","Sub-Saharan Africa","Low income",2006,2880093,NA,20,NA,38.4,NA,NA
"3752","EST","Estonia","Europe & Central Asia","High income",2006,1346810,NA,40,NA,51.875,NA,NA
"3753","SWZ","Eswatini","Sub-Saharan Africa","Lower middle income",2006,1077735,NA,20,NA,55.8375,NA,NA
"3754","ETH","Ethiopia","Sub-Saharan Africa","Low income",2006,79691050,NA,30,NA,68.5625,NA,NA
"3755","FRO","Faroe Islands","Europe & Central Asia","High income",2006,48313,NA,0,NA,8.20625,NA,NA
"3756","FJI","Fiji","East Asia & Pacific","Upper middle income",2006,883083,NA,20,NA,59.73125,NA,NA
"3757","FIN","Finland","Europe & Central Asia","High income",2006,5266268,NA,40,NA,57.9,NA,NA
"3758","FRA","France","Europe & Central Asia","High income",2006,63628261,NA,40,NA,46.55625,NA,NA
"3759","PYF","French Polynesia","East Asia & Pacific","High income",2006,274901,NA,0,NA,16.25,NA,NA
"3760","GAB","Gabon","Sub-Saharan Africa","Upper middle income",2006,1502534,NA,0,NA,42.55625,NA,NA
"3761","GMB","Gambia, The","Sub-Saharan Africa","Low income",2006,1711294,NA,20,NA,43.64375,NA,NA
"3762","GEO","Georgia","Europe & Central Asia","Upper middle income",2006,3880347,NA,40,NA,59.1625,NA,NA
"3763","DEU","Germany","Europe & Central Asia","High income",2006,82376451,NA,40,NA,46.6,NA,NA
"3764","GHA","Ghana","Sub-Saharan Africa","Lower middle income",2006,23098586,NA,30,NA,50.075,NA,NA
"3765","GIB","Gibraltar","Europe & Central Asia","High income",2006,29587,NA,0,NA,8.14375,NA,NA
"3766","GRC","Greece","Europe & Central Asia","High income",2006,11020362,NA,40,NA,44.08125,NA,NA
"3767","GRL","Greenland","Europe & Central Asia","High income",2006,56774,NA,0,NA,13.4125,NA,NA
"3768","GRD","Grenada","Latin America & Caribbean","Upper middle income",2006,110988,NA,20,NA,55.9125,NA,NA
"3769","GUM","Guam","East Asia & Pacific","High income",2006,164675,NA,0,NA,16.6875,NA,NA
"3770","GTM","Guatemala","Latin America & Caribbean","Upper middle income",2006,13213330,NA,30,NA,69.3125,NA,NA
"3771","GIN","Guinea","Sub-Saharan Africa","Lower middle income",2006,9330625,NA,20,NA,43.0625,NA,NA
"3772","GNB","Guinea-Bissau","Sub-Saharan Africa","Low income",2006,1414091,NA,20,NA,39.8,NA,NA
"3773","GUY","Guyana","Latin America & Caribbean","High income",2006,758367,NA,20,NA,55.34375,NA,NA
"3774","HTI","Haiti","Latin America & Caribbean","Lower middle income",2006,9266288,NA,20,NA,43.75,NA,NA
"3775","HND","Honduras","Latin America & Caribbean","Lower middle income",2006,7745200,NA,40,NA,68.61875,NA,NA
"3776","HKG","Hong Kong SAR, China","East Asia & Pacific","High income",2006,6857100,NA,0,NA,26.19375,NA,NA
"3777","HUN","Hungary","Europe & Central Asia","High income",2006,10071370,NA,40,NA,43.3875,NA,NA
"3778","ISL","Iceland","Europe & Central Asia","High income",2006,303782,NA,20,NA,41.40625,NA,NA
"3779","IND","India","South Asia","Lower middle income",2006,1172373788,NA,40,NA,58.025,NA,NA
"3780","IDN","Indonesia","East Asia & Pacific","Upper middle income",2006,231797427,NA,40,NA,62.13125,NA,NA
"3781","IRN","Iran, Islamic Rep.","Middle East & North Africa","Upper middle income",2006,71275760,NA,40,NA,65.03125,NA,NA
"3782","IRQ","Iraq","Middle East & North Africa","Upper middle income",2006,28905607,NA,20,NA,47.7625,NA,NA
"3783","IRL","Ireland","Europe & Central Asia","High income",2006,4273591,NA,40,NA,46.36875,NA,NA
"3784","IMN","Isle of Man","Europe & Central Asia","High income",2006,80228,NA,0,NA,7.225,NA,NA
"3785","ISR","Israel","Middle East & North Africa","High income",2006,7053700,NA,40,NA,40.375,NA,NA
"3786","ITA","Italy","Europe & Central Asia","High income",2006,58143979,NA,40,NA,46.16875,NA,NA
"3787","JAM","Jamaica","Latin America & Caribbean","Upper middle income",2006,2689660,NA,40,NA,60.75,NA,NA
"3788","JPN","Japan","East Asia & Pacific","High income",2006,127854000,NA,40,NA,50.93125,NA,NA
"3789","JOR","Jordan","Middle East & North Africa","Lower middle income",2006,6075548,NA,20,NA,63.0625,NA,NA
"3790","KAZ","Kazakhstan","Europe & Central Asia","Upper middle income",2006,15308085,NA,40,NA,68.24375,NA,NA
"3791","KEN","Kenya","Sub-Saharan Africa","Lower middle income",2006,36925253,NA,20,NA,66.775,NA,NA
"3792","KIR","Kiribati","East Asia & Pacific","Lower middle income",2006,100083,NA,20,NA,42.55,NA,NA
